Index,file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
77,20210722_Tvib300K_Trot300K_77.spec,0.005730628967285,9.05990600585938E-06,0.001381635665894,9.4095242023468,66666.6666666675,300,296,300,300,0.00036096572876,0.001523494720459,cython,300,voigt,0.008608102798462,9.45663952827454,0.000842571258545,0.003564596176147,9.48,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963226.70992,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.03833794593811,1000,"{'_check_line_databank': 0.0003609657287597656, 'reinitialize_1': 0.0007946491241455078, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0015282630920410156, 'reinitialize_4': 3.814697265625e-05, 'reinitialize': 0.002379179000854492, 'scaled_eq_linestrength': 0.006327152252197266, 'calc_lineshift': 0.0008425712585449219, 'calc_hwhm': 0.008608102798461914, '_generate_wavenumber_arrays': 0.0015234947204589844, 'precompute_DLM_lineshapes': 0.03833794593811035, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0013816356658935547, 'DLM_Distribute_lines': 0.005730628967285156, 'DLM_convolve': 9.409524202346802, 'calc_line_broadening': 9.456639528274536, 'calc_other_spectral_quan': 0.003564596176147461, 'spectrum_calc_before_obj': 9.480322360992432}",0,0.9.29,0.002379179000855,0.000794649124146,1.19209289550781E-05,0.001528263092041,3.814697265625E-05,boltzmann,0.006327152252197,1,9.48032236099243,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.006,5003
78,20210722_Tvib300K_Trot300K_78.spec,0.007710933685303,1.00135803222656E-05,0.001469373703003,22.27761054039,100000.000000002,300,296,300,300,0.000353336334229,0.002286672592163,cython,300,voigt,0.008563995361328,22.3492662906647,0.001020669937134,0.004387140274048,22.37,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963249.40192,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.060729265213013,1000,"{'_check_line_databank': 0.0003533363342285156, 'reinitialize_1': 0.0006577968597412109, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.001493692398071289, 'reinitialize_4': 4.1484832763671875e-05, 'reinitialize': 0.0022106170654296875, 'scaled_eq_linestrength': 0.006762266159057617, 'calc_lineshift': 0.001020669937133789, 'calc_hwhm': 0.008563995361328125, '_generate_wavenumber_arrays': 0.002286672592163086, 'precompute_DLM_lineshapes': 0.060729265213012695, 'DLM_Initialized_vectors': 1.0013580322265625e-05, 'DLM_closest_matching_line': 0.0014693737030029297, 'DLM_Distribute_lines': 0.007710933685302734, 'DLM_convolve': 22.277610540390015, 'calc_line_broadening': 22.349266290664673, 'calc_other_spectral_quan': 0.0043871402740478516, 'spectrum_calc_before_obj': 22.374934673309326}",0,0.9.29,0.00221061706543,0.000657796859741,1.16825103759766E-05,0.001493692398071,4.14848327636719E-05,boltzmann,0.006762266159058,1,22.3749346733093,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.004,5003
79,20210722_Tvib300K_Trot300K_79.spec,0.015935659408569,1.59740447998047E-05,0.002417802810669,110.30631685257,200000.000000008,300,296,300,300,0.000375509262085,0.004006385803223,cython,300,voigt,0.009291410446167,110.47510266304,0.001336097717285,0.007545709609985,110.51,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963360.40194,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.146558046340942,1000,"{'_check_line_databank': 0.00037550926208496094, 'reinitialize_1': 0.0009663105010986328, 'reinitialize_2': 1.239776611328125e-05, 'reinitialize_3': 0.0016889572143554688, 'reinitialize_4': 4.4345855712890625e-05, 'reinitialize': 0.0027191638946533203, 'scaled_eq_linestrength': 0.007181882858276367, 'calc_lineshift': 0.0013360977172851562, 'calc_hwhm': 0.009291410446166992, '_generate_wavenumber_arrays': 0.004006385803222656, 'precompute_DLM_lineshapes': 0.14655804634094238, 'DLM_Initialized_vectors': 1.5974044799804688e-05, 'DLM_closest_matching_line': 0.0024178028106689453, 'DLM_Distribute_lines': 0.015935659408569336, 'DLM_convolve': 110.30631685256958, 'calc_line_broadening': 110.47510266304016, 'calc_other_spectral_quan': 0.0075457096099853516, 'spectrum_calc_before_obj': 110.5076642036438}",0,0.9.29,0.002719163894653,0.000966310501099,1.23977661132813E-05,0.001688957214355,4.43458557128906E-05,boltzmann,0.007181882858276,1,110.507664203644,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.002,5003
80,20210722_Tvib300K_Trot300K.spec,0.020334005355835,5.24520874023438E-06,0.003685474395752,3.19772171974182,230000,300,296,300,300,0.000493764877319,0.007377624511719,cython,300,fft,0.007664442062378,3.37913775444031,0.001364707946777,0.0078444480896,3.42,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951084.10498,radis,60000,0,0,0,1,1,CO,CO_2000_4000_60000_fft,simple,hapi,1,0.155014038085938,1000,"{'_check_line_databank': 0.0004937648773193359, 'reinitialize_1': 0.004347801208496094, 'reinitialize_2': 1.33514404296875e-05, 'reinitialize_3': 0.002327442169189453, 'reinitialize_4': 4.00543212890625e-05, 'reinitialize': 0.006737709045410156, 'scaled_eq_linestrength': 0.014011621475219727, 'calc_lineshift': 0.0013647079467773438, 'calc_hwhm': 0.00766444206237793, '_generate_wavenumber_arrays': 0.00737762451171875, 'precompute_DLM_lineshapes': 0.1550140380859375, 'DLM_Initialized_vectors': 5.245208740234375e-06, 'DLM_closest_matching_line': 0.003685474395751953, 'DLM_Distribute_lines': 0.02033400535583496, 'DLM_convolve': 3.1977217197418213, 'calc_line_broadening': 3.3791377544403076, 'calc_other_spectral_quan': 0.00784444808959961, 'spectrum_calc_before_obj': 3.424712896347046}",0,0.9.29,0.00673770904541,0.004347801208496,1.33514404296875E-05,0.002327442169189,4.00543212890625E-05,boltzmann,0.01401162147522,1,3.42471289634705,X,1,115755,boltzmann,6,5,0.01,0.01,4000,4150,2000,1850,cm-1,0.01,230002
81,20210722_Tvib300K_Trot300K_1.spec,0.019682884216309,1.07288360595703E-05,0.004108190536499,0.945570945739746,430000,300,296,300,300,0.000343322753906,0.008151531219482,cython,300,fft,0.003839015960693,1.23230719566345,0.000964641571045,0.015825033187866,1.27,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951090.03731,radis,60000,0,0,0,1,1,CO,CO_2000_6000_60000_fft,simple,hapi,1,0.256118535995483,1000,"{'_check_line_databank': 0.00034332275390625, 'reinitialize_1': 0.0035109519958496094, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0015954971313476562, 'reinitialize_4': 3.147125244140625e-05, 'reinitialize': 0.005154609680175781, 'scaled_eq_linestrength': 0.006666421890258789, 'calc_lineshift': 0.0009646415710449219, 'calc_hwhm': 0.0038390159606933594, '_generate_wavenumber_arrays': 0.008151531219482422, 'precompute_DLM_lineshapes': 0.2561185359954834, 'DLM_Initialized_vectors': 1.0728836059570312e-05, 'DLM_closest_matching_line': 0.0041081905364990234, 'DLM_Distribute_lines': 0.019682884216308594, 'DLM_convolve': 0.9455709457397461, 'calc_line_broadening': 1.2323071956634521, 'calc_other_spectral_quan': 0.01582503318786621, 'spectrum_calc_before_obj': 1.2733213901519775}",0,0.9.29,0.005154609680176,0.00351095199585,1.09672546386719E-05,0.001595497131348,3.14712524414062E-05,boltzmann,0.006666421890259,1,1.27332139015198,X,1,210572,boltzmann,6,5,0.01,0.01,6000,6150,2000,1850,cm-1,0.01,430001
82,20210722_Tvib300K_Trot300K_2.spec,0.019372940063477,1.23977661132813E-05,0.004710912704468,10.7153923511505,630000,300,296,300,300,0.000353574752808,0.012882947921753,cython,300,fft,0.003613233566284,11.1438324451447,0.000839948654175,0.024901151657105,11.2,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951108.14231,radis,60000,0,0,0,1,1,CO,CO_2000_8000_60000_fft,simple,hapi,1,0.397908926010132,1000,"{'_check_line_databank': 0.0003535747528076172, 'reinitialize_1': 0.004614591598510742, 'reinitialize_2': 1.049041748046875e-05, 'reinitialize_3': 0.0021431446075439453, 'reinitialize_4': 3.337860107421875e-05, 'reinitialize': 0.006808280944824219, 'scaled_eq_linestrength': 0.0070421695709228516, 'calc_lineshift': 0.0008399486541748047, 'calc_hwhm': 0.0036132335662841797, '_generate_wavenumber_arrays': 0.01288294792175293, 'precompute_DLM_lineshapes': 0.39790892601013184, 'DLM_Initialized_vectors': 1.239776611328125e-05, 'DLM_closest_matching_line': 0.0047109127044677734, 'DLM_Distribute_lines': 0.019372940063476562, 'DLM_convolve': 10.715392351150513, 'calc_line_broadening': 11.143832445144653, 'calc_other_spectral_quan': 0.024901151657104492, 'spectrum_calc_before_obj': 11.200339794158936}",0,0.9.29,0.006808280944824,0.004614591598511,1.04904174804688E-05,0.002143144607544,3.33786010742187E-05,boltzmann,0.007042169570923,1,11.2003397941589,X,1,301576,boltzmann,6,5,0.01,0.01,8000,8150,2000,1850,cm-1,0.01,630001
83,20210722_Tvib300K_Trot300K_3.spec,0.019091129302979,1.12056732177734E-05,0.004583358764648,5.72950530052185,830000,300,296,300,300,0.000336170196533,0.015600442886353,cython,300,fft,0.004056930541992,6.27693200111389,0.001015186309814,0.034467458724976,6.34,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951124.55918,radis,60000,0,0,0,1,1,CO,CO_2000_10000_60000_fft,simple,hapi,1,0.515771865844727,1000,"{'_check_line_databank': 0.0003361701965332031, 'reinitialize_1': 0.0029876232147216797, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0016167163848876953, 'reinitialize_4': 3.0040740966796875e-05, 'reinitialize': 0.004651308059692383, 'scaled_eq_linestrength': 0.007123708724975586, 'calc_lineshift': 0.0010151863098144531, 'calc_hwhm': 0.0040569305419921875, '_generate_wavenumber_arrays': 0.015600442886352539, 'precompute_DLM_lineshapes': 0.5157718658447266, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.0045833587646484375, 'DLM_Distribute_lines': 0.019091129302978516, 'DLM_convolve': 5.729505300521851, 'calc_line_broadening': 6.276932001113892, 'calc_other_spectral_quan': 0.034467458724975586, 'spectrum_calc_before_obj': 6.34424901008606}",0,0.9.29,0.004651308059692,0.002987623214722,1.12056732177734E-05,0.001616716384888,3.00407409667969E-05,boltzmann,0.007123708724976,1,6.34424901008606,X,1,389355,boltzmann,6,5,0.01,0.01,10000,10150,2000,1850,cm-1,0.01,830001
84,20210722_Tvib300K_Trot300K_4.spec,0.019459009170532,1.16825103759766E-05,0.005356073379517,9.99453973770142,1030000,300,296,300,300,0.000343322753906,0.018381357192993,cython,300,fft,0.003384590148926,10.7226524353027,0.000797986984253,0.042888402938843,10.8,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951147.9124,radis,60000,0,0,0,1,1,CO,CO_2000_12000_60000_fft,simple,hapi,1,0.694047689437866,1000,"{'_check_line_databank': 0.00034332275390625, 'reinitialize_1': 0.0034880638122558594, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016245841979980469, 'reinitialize_4': 3.0517578125e-05, 'reinitialize': 0.00516057014465332, 'scaled_eq_linestrength': 0.006749391555786133, 'calc_lineshift': 0.0007979869842529297, 'calc_hwhm': 0.0033845901489257812, '_generate_wavenumber_arrays': 0.018381357192993164, 'precompute_DLM_lineshapes': 0.6940476894378662, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.0053560733795166016, 'DLM_Distribute_lines': 0.019459009170532227, 'DLM_convolve': 9.994539737701416, 'calc_line_broadening': 10.722652435302734, 'calc_other_spectral_quan': 0.04288840293884277, 'spectrum_calc_before_obj': 10.80046010017395}",0,0.9.29,0.005160570144653,0.003488063812256,1.07288360595703E-05,0.001624584197998,3.0517578125E-05,boltzmann,0.006749391555786,1,10.800460100174,X,1,471366,boltzmann,6,5,0.01,0.01,12000,12150,2000,1850,cm-1,0.01,1030001
85,20210722_Tvib300K_Trot300K_5.spec,0.01940655708313,1.07288360595703E-05,0.005070447921753,22.3845112323761,1230000,300,296,300,300,0.001543521881104,0.022347211837769,cython,300,fft,0.004332542419434,23.1859512329102,0.001004695892334,0.052119493484497,23.29,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951187.04235,radis,60000,0,0,0,1,1,CO,CO_2000_14000_60000_fft,simple,hapi,1,0.768347263336181,1000,"{'_check_line_databank': 0.0015435218811035156, 'reinitialize_1': 0.00757145881652832, 'reinitialize_2': 2.574920654296875e-05, 'reinitialize_3': 0.003537416458129883, 'reinitialize_4': 6.818771362304688e-05, 'reinitialize': 0.011217117309570312, 'scaled_eq_linestrength': 0.010446786880493164, 'calc_lineshift': 0.0010046958923339844, 'calc_hwhm': 0.004332542419433594, '_generate_wavenumber_arrays': 0.022347211837768555, 'precompute_DLM_lineshapes': 0.7683472633361816, 'DLM_Initialized_vectors': 1.0728836059570312e-05, 'DLM_closest_matching_line': 0.00507044792175293, 'DLM_Distribute_lines': 0.019406557083129883, 'DLM_convolve': 22.3845112323761, 'calc_line_broadening': 23.185951232910156, 'calc_other_spectral_quan': 0.05211949348449707, 'spectrum_calc_before_obj': 23.289066791534424}",0,0.9.29,0.01121711730957,0.007571458816528,2.57492065429687E-05,0.00353741645813,6.81877136230469E-05,boltzmann,0.010446786880493,1,23.2890667915344,X,1,543823,boltzmann,6,5,0.01,0.01,14000,14150,2000,1850,cm-1,0.01,1230001
86,20210722_Tvib300K_Trot300K_6.spec,0.019043684005737,1.16825103759766E-05,0.00538969039917,25.389746427536,1430000,300,296,300,300,0.000339031219482,0.024102449417114,cython,300,fft,0.003602743148804,26.3283116817474,0.000834703445435,0.062121868133545,26.43,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951235.04061,radis,60000,0,0,0,1,1,CO,CO_2000_16000_60000_fft,simple,hapi,1,0.906768321990967,1000,"{'_check_line_databank': 0.0003390312194824219, 'reinitialize_1': 0.0032770633697509766, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016405582427978516, 'reinitialize_4': 3.075599670410156e-05, 'reinitialize': 0.0049648284912109375, 'scaled_eq_linestrength': 0.006845951080322266, 'calc_lineshift': 0.0008347034454345703, 'calc_hwhm': 0.003602743148803711, '_generate_wavenumber_arrays': 0.024102449417114258, 'precompute_DLM_lineshapes': 0.9067683219909668, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.005389690399169922, 'DLM_Distribute_lines': 0.019043684005737305, 'DLM_convolve': 25.38974642753601, 'calc_line_broadening': 26.328311681747437, 'calc_other_spectral_quan': 0.06212186813354492, 'spectrum_calc_before_obj': 26.43118715286255}",0,0.9.29,0.004964828491211,0.003277063369751,1.07288360595703E-05,0.001640558242798,3.07559967041016E-05,boltzmann,0.006845951080322,1,26.4311871528625,X,1,597654,boltzmann,6,5,0.01,0.01,16000,16150,2000,1850,cm-1,0.01,1430001
87,20210722_Tvib300K_Trot300K_7.spec,0.019202947616577,1.12056732177734E-05,0.005664348602295,28.3311903476715,1630000,300,296,300,300,0.000338315963745,0.03095006942749,cython,300,fft,0.003622531890869,29.4020655155182,0.000796318054199,0.067336082458496,29.52,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951285.63886,radis,60000,0,0,0,1,1,CO,CO_2000_18000_60000_fft,simple,hapi,1,1.03877568244934,1000,"{'_check_line_databank': 0.0003383159637451172, 'reinitialize_1': 0.0030374526977539062, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0016009807586669922, 'reinitialize_4': 3.0279159545898438e-05, 'reinitialize': 0.004684925079345703, 'scaled_eq_linestrength': 0.007274150848388672, 'calc_lineshift': 0.0007963180541992188, 'calc_hwhm': 0.0036225318908691406, '_generate_wavenumber_arrays': 0.030950069427490234, 'precompute_DLM_lineshapes': 1.0387756824493408, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.005664348602294922, 'DLM_Distribute_lines': 0.01920294761657715, 'DLM_convolve': 28.33119034767151, 'calc_line_broadening': 29.40206551551819, 'calc_other_spectral_quan': 0.0673360824584961, 'spectrum_calc_before_obj': 29.517156839370728}",0,0.9.29,0.004684925079346,0.003037452697754,1.09672546386719E-05,0.001600980758667,3.02791595458984E-05,boltzmann,0.007274150848389,1,29.5171568393707,X,1,631550,boltzmann,6,5,0.01,0.01,18000,18150,2000,1850,cm-1,0.01,1630001
88,20210722_Tvib300K_Trot300K_8.spec,0.019782543182373,1.19209289550781E-05,0.006204128265381,10.6002261638641,1830000,300,296,300,300,0.000342130661011,0.031822919845581,cython,300,fft,0.003802061080933,11.8349652290344,0.00086522102356,0.075074434280396,11.96,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951322.14039,radis,60000,0,0,0,1,1,CO,CO_2000_20000_60000_fft,simple,hapi,1,1.19812655448914,1000,"{'_check_line_databank': 0.0003421306610107422, 'reinitialize_1': 0.003085613250732422, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016326904296875, 'reinitialize_4': 3.0279159545898438e-05, 'reinitialize': 0.004765033721923828, 'scaled_eq_linestrength': 0.006972551345825195, 'calc_lineshift': 0.0008652210235595703, 'calc_hwhm': 0.003802061080932617, '_generate_wavenumber_arrays': 0.031822919845581055, 'precompute_DLM_lineshapes': 1.1981265544891357, 'DLM_Initialized_vectors': 1.1920928955078125e-05, 'DLM_closest_matching_line': 0.006204128265380859, 'DLM_Distribute_lines': 0.019782543182373047, 'DLM_convolve': 10.600226163864136, 'calc_line_broadening': 11.834965229034424, 'calc_other_spectral_quan': 0.07507443428039551, 'spectrum_calc_before_obj': 11.95867657661438}",0,0.9.29,0.004765033721924,0.003085613250732,1.07288360595703E-05,0.001632690429688,3.02791595458984E-05,boltzmann,0.006972551345825,1,11.9586765766144,X,1,648238,boltzmann,6,5,0.01,0.01,20000,20150,2000,1850,cm-1,0.01,1830001
89,20210722_Tvib300K_Trot300K_9.spec,0.019359827041626,1.12056732177734E-05,0.006548881530762,36.2128612995148,2030000,300,296,300,300,0.000342845916748,0.038580417633057,cython,300,fft,0.003682613372803,37.5811831951141,0.000945091247559,0.085155963897705,37.72,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951386.29493,radis,60000,0,0,0,1,1,CO,CO_2000_22000_60000_fft,simple,hapi,1,1.33365058898926,1000,"{'_check_line_databank': 0.0003428459167480469, 'reinitialize_1': 0.0030977725982666016, 'reinitialize_2': 1.049041748046875e-05, 'reinitialize_3': 0.00159454345703125, 'reinitialize_4': 2.9802322387695312e-05, 'reinitialize': 0.0047380924224853516, 'scaled_eq_linestrength': 0.006675243377685547, 'calc_lineshift': 0.0009450912475585938, 'calc_hwhm': 0.0036826133728027344, '_generate_wavenumber_arrays': 0.03858041763305664, 'precompute_DLM_lineshapes': 1.3336505889892578, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.006548881530761719, 'DLM_Distribute_lines': 0.019359827041625977, 'DLM_convolve': 36.21286129951477, 'calc_line_broadening': 37.581183195114136, 'calc_other_spectral_quan': 0.08515596389770508, 'spectrum_calc_before_obj': 37.7213659286499}",0,0.9.29,0.004738092422485,0.003097772598267,1.04904174804688E-05,0.001594543457031,2.98023223876953E-05,boltzmann,0.006675243377686,1,37.7213659286499,X,1,652868,boltzmann,6,5,0.01,0.01,22000,22150,2000,1850,cm-1,0.01,2030001
90,20210722_Tvib300K_Trot300K_10.spec,0.019788265228272,1.12056732177734E-05,0.006636142730713,42.3477122783661,2230000,300,296,300,300,0.000388145446777,0.038214921951294,cython,300,fft,0.003334760665894,43.9313766956329,0.000882387161255,0.091477870941162,44.08,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626951459.84962,radis,60000,0,0,0,1,1,CO,CO_2000_24000_60000_fft,simple,hapi,1,1.54837918281555,1000,"{'_check_line_databank': 0.00038814544677734375, 'reinitialize_1': 0.0034651756286621094, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0015897750854492188, 'reinitialize_4': 3.0279159545898438e-05, 'reinitialize': 0.005102634429931641, 'scaled_eq_linestrength': 0.007097959518432617, 'calc_lineshift': 0.0008823871612548828, 'calc_hwhm': 0.0033347606658935547, '_generate_wavenumber_arrays': 0.038214921951293945, 'precompute_DLM_lineshapes': 1.5483791828155518, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.006636142730712891, 'DLM_Distribute_lines': 0.019788265228271484, 'DLM_convolve': 42.34771227836609, 'calc_line_broadening': 43.931376695632935, 'calc_other_spectral_quan': 0.09147787094116211, 'spectrum_calc_before_obj': 44.077940464019775}",0,0.9.29,0.005102634429932,0.003465175628662,1.1444091796875E-05,0.001589775085449,3.02791595458984E-05,boltzmann,0.007097959518433,1,44.0779404640198,X,1,652868,boltzmann,6,5,0.01,0.01,24000,24150,2000,1850,cm-1,0.01,2230001
