file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,spectral_points
20210817_Tvib300K_Trot300K.spec,50200,300,296,300,300,,2,voigt,0.425573587417603,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146541.77251,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002675056457519531, 'reinitialize': {'copy_database': 0.00596928596496582, 'memory_usage_warning': 0.0013892650604248047, 'reset_population': 3.218650817871094e-05, 'value': 0.00740814208984375}, 'scaled_eq_linestrength': 0.005673646926879883, 'calc_lineshift': 0.0007176399230957031, 'calc_hwhm': 0.01641082763671875, 'generate_wavenumber_arrays': 0.0010356903076171875, 'calc_line_broadening': {'init_vectors': 0.010588884353637695, 'voigt_broadening': 0.22598862648010254, 'init_vectors_apply': 0.0059969425201416016, 'get_matching_line': 0.001096487045288086, 'aggregate__center_lines': 0.14248061180114746, 'aggregate_wing_lines': 0.0007171630859375, 'value': 0.38925981521606445}, 'calc_other_spectral_quan': 0.0023233890533447266, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2501,2000,1999,cm-1,0.01,50202,50200
20210817_Tvib300K_Trot300K_1.spec,50400,300,296,300,300,,4,voigt,0.757591009140015,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146542.77252,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00042128562927246094, 'reinitialize': {'copy_database': 0.0036215782165527344, 'memory_usage_warning': 0.0013592243194580078, 'reset_population': 3.504753112792969e-05, 'value': 0.0050351619720458984}, 'scaled_eq_linestrength': 0.005951404571533203, 'calc_lineshift': 0.0010530948638916016, 'calc_hwhm': 0.02462482452392578, 'generate_wavenumber_arrays': 0.001132965087890625, 'calc_line_broadening': {'init_vectors': 0.023975849151611328, 'voigt_broadening': 0.5061964988708496, 'init_vectors_apply': 0.012674331665039062, 'get_matching_line': 0.0010991096496582031, 'aggregate__center_lines': 0.1590898036956787, 'aggregate_wing_lines': 0.0009090900421142578, 'value': 0.7078828811645508}, 'calc_other_spectral_quan': 0.00234222412109375, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2502,2000,1998,cm-1,0.01,50202,50400
20210817_Tvib300K_Trot300K_2.spec,50600,300,296,300,300,,6,voigt,1.04397869110107,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146544.03252,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026154518127441406, 'reinitialize': {'copy_database': 0.006367921829223633, 'memory_usage_warning': 0.0013055801391601562, 'reset_population': 3.24249267578125e-05, 'value': 0.0077211856842041016}, 'scaled_eq_linestrength': 0.006163835525512695, 'calc_lineshift': 0.0008518695831298828, 'calc_hwhm': 0.01838850975036621, 'generate_wavenumber_arrays': 0.0010454654693603516, 'calc_line_broadening': {'init_vectors': 0.028909683227539062, 'voigt_broadening': 0.7708282470703125, 'init_vectors_apply': 0.016444921493530273, 'get_matching_line': 0.001094818115234375, 'aggregate__center_lines': 0.18222498893737793, 'aggregate_wing_lines': 0.0008933544158935547, 'value': 1.0054397583007812}, 'calc_other_spectral_quan': 0.0023431777954101562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2503,2000,1997,cm-1,0.01,50202,50600
20210817_Tvib300K_Trot300K_3.spec,50800,300,296,300,300,,8,voigt,1.31176543235779,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146545.56053,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002601146697998047, 'reinitialize': {'copy_database': 0.0005292892456054688, 'memory_usage_warning': 0.0012209415435791016, 'reset_population': 3.0040740966796875e-05, 'value': 0.0017940998077392578}, 'scaled_eq_linestrength': 0.006043195724487305, 'calc_lineshift': 0.0009441375732421875, 'calc_hwhm': 0.019311904907226562, 'generate_wavenumber_arrays': 0.001043558120727539, 'calc_line_broadening': {'init_vectors': 0.03998255729675293, 'voigt_broadening': 1.008582592010498, 'init_vectors_apply': 0.022245168685913086, 'get_matching_line': 0.0011034011840820312, 'aggregate__center_lines': 0.19344162940979004, 'aggregate_wing_lines': 0.0008616447448730469, 'value': 1.2722899913787842}, 'calc_other_spectral_quan': 0.0022735595703125, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2504,2000,1996,cm-1,0.01,50202,50800
20210817_Tvib300K_Trot300K_4.spec,51000,300,296,300,300,,10,voigt,1.60385465621948,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146547.38053,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002505779266357422, 'reinitialize': {'copy_database': 0.0077974796295166016, 'memory_usage_warning': 0.0012869834899902344, 'reset_population': 3.1948089599609375e-05, 'value': 0.00913238525390625}, 'scaled_eq_linestrength': 0.006330013275146484, 'calc_lineshift': 0.0010831356048583984, 'calc_hwhm': 0.01743626594543457, 'generate_wavenumber_arrays': 0.0010273456573486328, 'calc_line_broadening': {'init_vectors': 0.048934221267700195, 'voigt_broadening': 1.2711331844329834, 'init_vectors_apply': 0.027584314346313477, 'get_matching_line': 0.0010976791381835938, 'aggregate__center_lines': 0.20744085311889648, 'aggregate_wing_lines': 0.000946044921875, 'value': 1.5645923614501953}, 'calc_other_spectral_quan': 0.0023097991943359375, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2505,2000,1995,cm-1,0.01,50202,51000
20210817_Tvib300K_Trot300K_5.spec,51200,300,296,300,300,,12,voigt,1.91168284416199,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146549.50454,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002486705780029297, 'reinitialize': {'copy_database': 0.0031414031982421875, 'memory_usage_warning': 0.0012178421020507812, 'reset_population': 2.9325485229492188e-05, 'value': 0.004403114318847656}, 'scaled_eq_linestrength': 0.009827852249145508, 'calc_lineshift': 0.0007500648498535156, 'calc_hwhm': 0.0193326473236084, 'generate_wavenumber_arrays': 0.0010678768157958984, 'calc_line_broadening': {'init_vectors': 0.05900073051452637, 'voigt_broadening': 1.5438809394836426, 'init_vectors_apply': 0.033434152603149414, 'get_matching_line': 0.0011639595031738281, 'aggregate__center_lines': 0.2251887321472168, 'aggregate_wing_lines': 0.0009620189666748047, 'value': 1.8720293045043945}, 'calc_other_spectral_quan': 0.0023097991943359375, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2506,2000,1994,cm-1,0.01,50202,51200
20210817_Tvib300K_Trot300K_6.spec,51400,300,296,300,300,,14,voigt,2.29006838798523,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146552.00854,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024962425231933594, 'reinitialize': {'copy_database': 0.006249666213989258, 'memory_usage_warning': 0.0012216567993164062, 'reset_population': 2.9802322387695312e-05, 'value': 0.007516622543334961}, 'scaled_eq_linestrength': 0.005647420883178711, 'calc_lineshift': 0.0010433197021484375, 'calc_hwhm': 0.022260665893554688, 'generate_wavenumber_arrays': 0.0011637210845947266, 'calc_line_broadening': {'init_vectors': 0.07348966598510742, 'voigt_broadening': 1.872455358505249, 'init_vectors_apply': 0.03879904747009277, 'get_matching_line': 0.0011708736419677734, 'aggregate__center_lines': 0.25091075897216797, 'aggregate_wing_lines': 0.0011272430419921875, 'value': 2.2479474544525146}, 'calc_other_spectral_quan': 0.002439737319946289, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2507,2000,1993,cm-1,0.01,50202,51400
20210817_Tvib300K_Trot300K_7.spec,51600,300,296,300,300,,16,voigt,2.58362913131714,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146554.80855,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002665519714355469, 'reinitialize': {'copy_database': 0.0065190792083740234, 'memory_usage_warning': 0.0012166500091552734, 'reset_population': 2.9802322387695312e-05, 'value': 0.007780313491821289}, 'scaled_eq_linestrength': 0.006421327590942383, 'calc_lineshift': 0.000728607177734375, 'calc_hwhm': 0.018117427825927734, 'generate_wavenumber_arrays': 0.0011336803436279297, 'calc_line_broadening': {'init_vectors': 0.08202552795410156, 'voigt_broadening': 2.142239570617676, 'init_vectors_apply': 0.043917179107666016, 'get_matching_line': 0.001163482666015625, 'aggregate__center_lines': 0.26392602920532227, 'aggregate_wing_lines': 0.0011205673217773438, 'value': 2.5451529026031494}, 'calc_other_spectral_quan': 0.0023584365844726562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2508,2000,1992,cm-1,0.01,50202,51600
20210817_Tvib300K_Trot300K_8.spec,51800,300,296,300,300,,18,voigt,2.72638177871704,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146557.75256,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00029206275939941406, 'reinitialize': {'copy_database': 0.0051229000091552734, 'memory_usage_warning': 0.0013303756713867188, 'reset_population': 2.9802322387695312e-05, 'value': 0.006514072418212891}, 'scaled_eq_linestrength': 0.00598454475402832, 'calc_lineshift': 0.0008051395416259766, 'calc_hwhm': 0.01839923858642578, 'generate_wavenumber_arrays': 0.0011165142059326172, 'calc_line_broadening': {'init_vectors': 0.09145116806030273, 'voigt_broadening': 2.263812780380249, 'init_vectors_apply': 0.048560380935668945, 'get_matching_line': 0.001100778579711914, 'aggregate__center_lines': 0.27017974853515625, 'aggregate_wing_lines': 0.0011572837829589844, 'value': 2.688032865524292}, 'calc_other_spectral_quan': 0.002334117889404297, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2509,2000,1991,cm-1,0.01,50202,51800
20210817_Tvib300K_Trot300K_9.spec,52200,300,296,300,300,,22,voigt,3.3151421546936,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146561.34457,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00029850006103515625, 'reinitialize': {'copy_database': 0.0010039806365966797, 'memory_usage_warning': 0.0012328624725341797, 'reset_population': 2.9802322387695312e-05, 'value': 0.0022809505462646484}, 'scaled_eq_linestrength': 0.00556182861328125, 'calc_lineshift': 0.0008454322814941406, 'calc_hwhm': 0.01761484146118164, 'generate_wavenumber_arrays': 0.000986337661743164, 'calc_line_broadening': {'init_vectors': 0.10604524612426758, 'voigt_broadening': 2.790738105773926, 'init_vectors_apply': 0.06099271774291992, 'get_matching_line': 0.0011227130889892578, 'aggregate__center_lines': 0.30330586433410645, 'aggregate_wing_lines': 0.0012011528015136719, 'value': 3.2775070667266846}, 'calc_other_spectral_quan': 0.0023560523986816406, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2511,2000,1989,cm-1,0.01,50202,52200
20210817_Tvib300K_Trot300K_10.spec,52400,300,296,300,300,,24,voigt,3.61538124084473,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146565.17658,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00025177001953125, 'reinitialize': {'copy_database': 0.0066680908203125, 'memory_usage_warning': 0.0012269020080566406, 'reset_population': 3.0040740966796875e-05, 'value': 0.007940292358398438}, 'scaled_eq_linestrength': 0.006178140640258789, 'calc_lineshift': 0.0009257793426513672, 'calc_hwhm': 0.02218461036682129, 'generate_wavenumber_arrays': 0.0010769367218017578, 'calc_line_broadening': {'init_vectors': 0.11706280708312988, 'voigt_broadening': 3.044499635696411, 'init_vectors_apply': 0.06717562675476074, 'get_matching_line': 0.0011734962463378906, 'aggregate__center_lines': 0.3260064125061035, 'aggregate_wing_lines': 0.0012941360473632812, 'value': 3.5725369453430176}, 'calc_other_spectral_quan': 0.002424955368041992, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2512,2000,1988,cm-1,0.01,50202,52400
20210817_Tvib300K_Trot300K_11.spec,52600,300,296,300,300,,26,voigt,3.90574717521667,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146569.29659,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002613067626953125, 'reinitialize': {'copy_database': 0.0032727718353271484, 'memory_usage_warning': 0.0012764930725097656, 'reset_population': 3.075599670410156e-05, 'value': 0.004595041275024414}, 'scaled_eq_linestrength': 0.008831024169921875, 'calc_lineshift': 0.0007636547088623047, 'calc_hwhm': 0.01789402961730957, 'generate_wavenumber_arrays': 0.001070261001586914, 'calc_line_broadening': {'init_vectors': 0.12639784812927246, 'voigt_broadening': 3.312852621078491, 'init_vectors_apply': 0.07201910018920898, 'get_matching_line': 0.001125335693359375, 'aggregate__center_lines': 0.33805155754089355, 'aggregate_wing_lines': 0.0013115406036376953, 'value': 3.8681721687316895}, 'calc_other_spectral_quan': 0.0024423599243164062, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2513,2000,1987,cm-1,0.01,50202,52600
20210817_Tvib300K_Trot300K_12.spec,52800,300,296,300,300,,28,voigt,4.19608235359192,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146573.7086,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026488304138183594, 'reinitialize': {'copy_database': 0.00671839714050293, 'memory_usage_warning': 0.0012640953063964844, 'reset_population': 2.956390380859375e-05, 'value': 0.008026838302612305}, 'scaled_eq_linestrength': 0.006109952926635742, 'calc_lineshift': 0.0015461444854736328, 'calc_hwhm': 0.01999497413635254, 'generate_wavenumber_arrays': 0.0010395050048828125, 'calc_line_broadening': {'init_vectors': 0.13479208946228027, 'voigt_broadening': 3.5569396018981934, 'init_vectors_apply': 0.08387541770935059, 'get_matching_line': 0.0011065006256103516, 'aggregate__center_lines': 0.3592667579650879, 'aggregate_wing_lines': 0.001398324966430664, 'value': 4.154829502105713}, 'calc_other_spectral_quan': 0.002509593963623047, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2514,2000,1986,cm-1,0.01,50202,52800
20210817_Tvib300K_Trot300K_13.spec,53000,300,296,300,300,,30,voigt,4.61503553390503,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146592.58064,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00036144256591796875, 'reinitialize': {'copy_database': 0.0028688907623291016, 'memory_usage_warning': 0.0012693405151367188, 'reset_population': 3.123283386230469e-05, 'value': 0.00418543815612793}, 'scaled_eq_linestrength': 0.00597834587097168, 'calc_lineshift': 0.0008666515350341797, 'calc_hwhm': 0.016335248947143555, 'generate_wavenumber_arrays': 0.001028299331665039, 'calc_line_broadening': {'init_vectors': 0.14459753036499023, 'voigt_broadening': 3.9378318786621094, 'init_vectors_apply': 0.08205723762512207, 'get_matching_line': 0.0011131763458251953, 'aggregate__center_lines': 0.38854360580444336, 'aggregate_wing_lines': 0.0014653205871582031, 'value': 4.5758912563323975}, 'calc_other_spectral_quan': 0.002638578414916992, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2515,2000,1985,cm-1,0.01,50202,53000
20210817_Tvib300K_Trot300K_14.spec,53200,300,296,300,300,,32,voigt,5.10160994529724,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146597.94465,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002562999725341797, 'reinitialize': {'copy_database': 0.0015842914581298828, 'memory_usage_warning': 0.001260519027709961, 'reset_population': 2.9087066650390625e-05, 'value': 0.0028879642486572266}, 'scaled_eq_linestrength': 0.006035804748535156, 'calc_lineshift': 0.0007855892181396484, 'calc_hwhm': 0.02093672752380371, 'generate_wavenumber_arrays': 0.0010883808135986328, 'calc_line_broadening': {'init_vectors': 0.16251397132873535, 'voigt_broadening': 4.279876947402954, 'init_vectors_apply': 0.1269702911376953, 'get_matching_line': 0.0014586448669433594, 'aggregate__center_lines': 0.4681205749511719, 'aggregate_wing_lines': 0.0015423297882080078, 'value': 5.060814619064331}, 'calc_other_spectral_quan': 0.002385854721069336, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2516,2000,1984,cm-1,0.01,50202,53200
20210817_Tvib300K_Trot300K_15.spec,53400,300,296,300,300,,34,voigt,5.75557780265808,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146603.93266,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00041747093200683594, 'reinitialize': {'copy_database': 0.002927541732788086, 'memory_usage_warning': 0.0019822120666503906, 'reset_population': 5.5789947509765625e-05, 'value': 0.004994392395019531}, 'scaled_eq_linestrength': 0.020195960998535156, 'calc_lineshift': 0.0007724761962890625, 'calc_hwhm': 0.018658161163330078, 'generate_wavenumber_arrays': 0.0012199878692626953, 'calc_line_broadening': {'init_vectors': 0.16822385787963867, 'voigt_broadening': 4.98026704788208, 'init_vectors_apply': 0.10005807876586914, 'get_matching_line': 0.00116729736328125, 'aggregate__center_lines': 0.42993783950805664, 'aggregate_wing_lines': 0.001688241958618164, 'value': 5.704256772994995}, 'calc_other_spectral_quan': 0.002798795700073242, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2517,2000,1983,cm-1,0.01,50202,53400
20210817_Tvib300K_Trot300K_16.spec,53600,300,296,300,300,,36,voigt,5.70803260803223,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146609.87268,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00027489662170410156, 'reinitialize': {'copy_database': 0.006892204284667969, 'memory_usage_warning': 0.004415035247802734, 'reset_population': 3.5762786865234375e-05, 'value': 0.011363029479980469}, 'scaled_eq_linestrength': 0.006019115447998047, 'calc_lineshift': 0.0007216930389404297, 'calc_hwhm': 0.017030954360961914, 'generate_wavenumber_arrays': 0.0010466575622558594, 'calc_line_broadening': {'init_vectors': 0.18433308601379395, 'voigt_broadening': 4.84855318069458, 'init_vectors_apply': 0.10158705711364746, 'get_matching_line': 0.0011031627655029297, 'aggregate__center_lines': 0.5068397521972656, 'aggregate_wing_lines': 0.0016541481018066406, 'value': 5.667133808135986}, 'calc_other_spectral_quan': 0.002716064453125, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2518,2000,1982,cm-1,0.01,50202,53600
20210817_Tvib300K_Trot300K_17.spec,53800,300,296,300,300,,38,voigt,6.01411437988281,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146616.10869,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002677440643310547, 'reinitialize': {'copy_database': 0.006250858306884766, 'memory_usage_warning': 0.0012390613555908203, 'reset_population': 3.075599670410156e-05, 'value': 0.007534980773925781}, 'scaled_eq_linestrength': 0.00570225715637207, 'calc_lineshift': 0.0009109973907470703, 'calc_hwhm': 0.0189211368560791, 'generate_wavenumber_arrays': 0.0010623931884765625, 'calc_line_broadening': {'init_vectors': 0.21045613288879395, 'voigt_broadening': 5.160823345184326, 'init_vectors_apply': 0.10506892204284668, 'get_matching_line': 0.0011053085327148438, 'aggregate__center_lines': 0.47064948081970215, 'aggregate_wing_lines': 0.001795053482055664, 'value': 5.9754369258880615}, 'calc_other_spectral_quan': 0.0025777816772460938, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2519,2000,1981,cm-1,0.01,50202,53800
20210817_Tvib300K_Trot300K_18.spec,54200,300,296,300,300,,42,voigt,6.48481774330139,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146622.8927,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003159046173095703, 'reinitialize': {'copy_database': 0.0021305084228515625, 'memory_usage_warning': 0.0063474178314208984, 'reset_population': 3.218650817871094e-05, 'value': 0.00853109359741211}, 'scaled_eq_linestrength': 0.017570018768310547, 'calc_lineshift': 0.0011050701141357422, 'calc_hwhm': 0.01965498924255371, 'generate_wavenumber_arrays': 0.001032114028930664, 'calc_line_broadening': {'init_vectors': 0.20078229904174805, 'voigt_broadening': 5.584810972213745, 'init_vectors_apply': 0.11469054222106934, 'get_matching_line': 0.0011186599731445312, 'aggregate__center_lines': 0.5004756450653076, 'aggregate_wing_lines': 0.0018603801727294922, 'value': 6.431314468383789}, 'calc_other_spectral_quan': 0.0027854442596435547, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2521,2000,1979,cm-1,0.01,50202,54200
20210817_Tvib300K_Trot300K_19.spec,54400,300,296,300,300,,44,voigt,6.67435503005981,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146629.80071,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00027680397033691406, 'reinitialize': {'copy_database': 0.0070345401763916016, 'memory_usage_warning': 0.0013713836669921875, 'reset_population': 3.218650817871094e-05, 'value': 0.008455038070678711}, 'scaled_eq_linestrength': 0.006838321685791016, 'calc_lineshift': 0.0012302398681640625, 'calc_hwhm': 0.019381046295166016, 'generate_wavenumber_arrays': 0.0010814666748046875, 'calc_line_broadening': {'init_vectors': 0.22198009490966797, 'voigt_broadening': 5.729093313217163, 'init_vectors_apply': 0.1216878890991211, 'get_matching_line': 0.001127004623413086, 'aggregate__center_lines': 0.5287742614746094, 'aggregate_wing_lines': 0.001967191696166992, 'value': 6.63293194770813}, 'calc_other_spectral_quan': 0.0024449825286865234, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2522,2000,1978,cm-1,0.01,50202,54400
